"","X.1","X","Lat","Lon","Year","Week","W","Temp","Location","Cpool"
"4590",4590,4590,62.6302820672555,18.0285446075415,2015,32,0.437421477162293,17.1993285714286,"Härnösand",3.3553702920332
"4591",4591,4591,62.6302820672555,18.0285446075415,2015,33,0.364474927113703,15.8024571428571,"Härnösand",3.4011939045914
"4592",4592,4592,62.6302820672555,18.0285446075415,2015,34,0.413606997084548,14.7915857142857,"Härnösand",3.42059519901669
"4593",4593,4593,62.6302820672555,18.0285446075415,2015,35,0.468699611273081,12.2032428571429,"Härnösand",3.48588536014094
"4594",4594,4594,62.6302820672555,18.0285446075415,2015,36,0.439002721088435,12.5911857142857,"Härnösand",3.39533981796093
"4595",4595,4595,62.6302820672555,18.0285446075415,2015,37,0.389266180758017,12.2686,"Härnösand",3.33241026413466
"4596",4596,4596,62.6302820672555,18.0285446075415,2015,38,0.402784548104956,11.5428714285714,"Härnösand",3.30537759142475
"4597",4597,4597,62.6302820672555,18.0285446075415,2015,39,0.443465306122449,10.9139,"Härnösand",3.25073864928551
"4598",4598,4598,62.6302820672555,18.0285446075415,2015,40,0.478681049562682,12.1742142857143,"Härnösand",3.20175173023415
"4599",4599,4599,62.6302820672555,18.0285446075415,2015,41,0.495623129251701,9.43481428571429,"Härnösand",3.14129980334535
"4600",4600,4600,62.6302820672555,18.0285446075415,2015,42,0.487479689018465,4.16275714285714,"Härnösand",3.03303097032202
"4601",4601,4601,62.6302820672555,18.0285446075415,2015,43,0.775753644314869,7.64298571428571,"Härnösand",2.83915951049321
"4602",4602,4602,62.6302820672555,18.0285446075415,2015,44,0.862854810495627,6.49241428571429,"Härnösand",2.66793553438821
"4603",4603,4603,62.6302820672555,18.0285446075415,2015,45,0.850824198250729,3.59897142857143,"Härnösand",2.50066321000107
"4604",4604,4604,62.6302820672555,18.0285446075415,2015,46,0.82032944606414,-0.3544,"Härnösand",2.32140341897498
"4605",4605,4605,62.6302820672555,18.0285446075415,2015,47,0.810555782312925,-3.01237142857143,"Härnösand",2.15870498721336
"4606",4606,4606,62.6302820672555,18.0285446075415,2015,48,0.806697278911565,-8.1074,"Härnösand",2.00729466597293
"4607",4607,4607,62.6302820672555,18.0285446075415,2015,49,0.804525947521866,-10.8291857142857,"Härnösand",1.87710266587072
"4608",4608,4608,62.6302820672555,18.0285446075415,2015,50,0.80490602526725,-6.36267142857143,"Härnösand",1.75045982355089
"4609",4609,4609,62.6302820672555,18.0285446075415,2015,51,0.808352186588921,-2.3242,"Härnösand",1.62160925563806
"4610",4610,4610,62.6302820672555,18.0285446075415,2015,52,0.821808163265306,-5.8602,"Härnösand",1.50197898098545
"4611",4611,4611,62.6302820672555,18.0285446075415,2015,53,0.8245825,-14.6257,"Härnösand",1.43761390358952
"9117",9117,9117,65.6218225541229,21.9554795979508,2015,1,0.914533522727273,-14.7760285714286,"Luleå",1.00912735316566
"9118",9118,9118,65.6218225541229,21.9554795979508,2015,2,0.89354926948052,-15.3821714285714,"Luleå",1.03682271485194
"9119",9119,9119,65.6218225541229,21.9554795979508,2015,3,0.877239691558442,-6.52825714285714,"Luleå",1.0011331903838
"9120",9120,9120,65.6218225541229,21.9554795979508,2015,4,0.867596753246753,-9.23422857142857,"Luleå",0.938878477564415
"9121",9121,9121,65.6218225541229,21.9554795979508,2015,5,0.876408603896104,-5.98277142857143,"Luleå",0.871603339675731
"9122",9122,9122,65.6218225541229,21.9554795979508,2015,6,0.883671103896104,-2.07925714285714,"Luleå",0.81916229114962
"9123",9123,9123,65.6218225541229,21.9554795979508,2015,7,0.894286931818182,-7.61145714285714,"Luleå",0.789340078030504
"9124",9124,9124,65.6218225541229,21.9554795979508,2015,8,0.905266396103896,-7.34914285714286,"Luleå",0.783654255580871
"9125",9125,9125,65.6218225541229,21.9554795979508,2015,9,0.912976298701299,-3.1115,"Luleå",0.781323617709511
"9126",9126,9126,65.6218225541229,21.9554795979508,2015,10,0.925572970779221,-3.74705714285714,"Luleå",0.801901536855293
"9127",9127,9127,65.6218225541229,21.9554795979508,2015,11,0.940392613636364,0.835685714285714,"Luleå",0.81242718718048
"9128",9128,9128,65.6218225541229,21.9554795979508,2015,12,0.939591396103896,-1.0165,"Luleå",0.78048901062128
"9129",9129,9129,65.6218225541229,21.9554795979508,2015,13,0.933738555194805,-4.98348571428571,"Luleå",0.760738681655253
"9130",9130,9130,65.6218225541229,21.9554795979508,2015,14,0.940306087662338,1.60997142857143,"Luleå",0.818166257282037
"9131",9131,9131,65.6218225541229,21.9554795979508,2015,15,0.941511931818182,-0.340771428571429,"Luleå",0.986988022470601
"9132",9132,9132,65.6218225541229,21.9554795979508,2015,16,0.925829951298701,1.53001428571429,"Luleå",1.2333000950698
"9133",9133,9133,65.6218225541229,21.9554795979508,2015,17,0.958590178571429,5.33554285714286,"Luleå",1.48075478281244
"9134",9134,9134,65.6218225541229,21.9554795979508,2015,18,0.958350568181818,5.72715714285714,"Luleå",1.70762734499586
"9135",9135,9135,65.6218225541229,21.9554795979508,2015,19,0.933490340909091,3.8572,"Luleå",1.82736381590484
"9136",9136,9136,65.6218225541229,21.9554795979508,2015,20,0.83178823051948,2.97492857142857,"Luleå",1.91354028837596
"9137",9137,9137,65.6218225541229,21.9554795979508,2015,21,0.789248214285714,8.88082857142857,"Luleå",2.1427163179158
"9138",9138,9138,65.6218225541229,21.9554795979508,2015,22,0.69631461038961,6.05602857142857,"Luleå",2.25544993956989
"9139",9139,9139,65.6218225541229,21.9554795979508,2015,23,0.738406574675325,8.10231428571429,"Luleå",2.44543943211922
"9140",9140,9140,65.6218225541229,21.9554795979508,2015,24,0.655290178571429,15.4849428571429,"Luleå",2.65727479563707
"9141",9141,9141,65.6218225541229,21.9554795979508,2015,25,0.501959902597403,15.9115857142857,"Luleå",2.83826604550598
"9142",9142,9142,65.6218225541229,21.9554795979508,2015,26,0.406253409090909,10.9194857142857,"Luleå",2.89410545480978
"9143",9143,9143,65.6218225541229,21.9554795979508,2015,27,0.425398944805195,14.5632285714286,"Luleå",2.93031273127089
"9144",9144,9144,65.6218225541229,21.9554795979508,2015,28,0.409237256493507,14.6812428571429,"Luleå",3.00530291678467
"9145",9145,9145,65.6218225541229,21.9554795979508,2015,29,0.384392775974026,15.1533857142857,"Luleå",3.19329546100012
"9146",9146,9146,65.6218225541229,21.9554795979508,2015,30,0.427315503246753,14.1248142857143,"Luleå",3.24766823042154
"9147",9147,9147,65.6218225541229,21.9554795979508,2015,31,0.454133685064935,16.7235,"Luleå",3.3155877890043
"9148",9148,9148,65.6218225541229,21.9554795979508,2015,32,0.444356818181818,16.4167,"Luleå",3.3553702920332
"9149",9149,9149,65.6218225541229,21.9554795979508,2015,33,0.510333928571429,13.6481428571429,"Luleå",3.4011939045914
"9150",9150,9150,65.6218225541229,21.9554795979508,2015,34,0.488012743506493,13.9154285714286,"Luleå",3.42059519901669
"9151",9151,9151,65.6218225541229,21.9554795979508,2015,35,0.518460714285714,10.7877,"Luleå",3.48588536014094
"9152",9152,9152,65.6218225541229,21.9554795979508,2015,36,0.54598262987013,11.4456571428571,"Luleå",3.39533981796093
"9153",9153,9153,65.6218225541229,21.9554795979508,2015,37,0.514767532467532,10.7581285714286,"Luleå",3.33241026413466
"9154",9154,9154,65.6218225541229,21.9554795979508,2015,38,0.548743100649351,8.71232857142857,"Luleå",3.30537759142475
"9155",9155,9155,65.6218225541229,21.9554795979508,2015,39,0.672839366883117,6.3144,"Luleå",3.25073864928551
"9156",9156,9156,65.6218225541229,21.9554795979508,2015,40,0.716839448051948,9.0085,"Luleå",3.20175173023415
"9157",9157,9157,65.6218225541229,21.9554795979508,2015,41,0.697406818181818,8.00145714285714,"Luleå",3.14129980334535
"9158",9158,9158,65.6218225541229,21.9554795979508,2015,42,0.679378814935065,0.201828571428571,"Luleå",3.03303097032202
"9159",9159,9159,65.6218225541229,21.9554795979508,2015,43,0.752508522727273,2.47215714285714,"Luleå",2.83915951049321
"9160",9160,9160,65.6218225541229,21.9554795979508,2015,44,0.81319237012987,3.56492857142857,"Luleå",2.66793553438821
"9161",9161,9161,65.6218225541229,21.9554795979508,2015,45,0.839126623376623,-0.411371428571429,"Luleå",2.50066321000107
"9162",9162,9162,65.6218225541229,21.9554795979508,2015,46,0.83545349025974,-2.52454285714286,"Luleå",2.32140341897498
"9163",9163,9163,65.6218225541229,21.9554795979508,2015,47,0.801700081168831,-6.67471428571429,"Luleå",2.15870498721336
"9164",9164,9164,65.6218225541229,21.9554795979508,2015,48,0.6830875,-10.3595571428571,"Luleå",2.00729466597293
"9165",9165,9165,65.6218225541229,21.9554795979508,2015,49,0.499266964285714,-19.0686428571429,"Luleå",1.87710266587072
"9166",9166,9166,65.6218225541229,21.9554795979508,2015,50,0.351839935064935,-11.6821857142857,"Luleå",1.75045982355089
"9167",9167,9167,65.6218225541229,21.9554795979508,2015,51,0.313150487012987,-5.85885714285714,"Luleå",1.62160925563806
"9168",9168,9168,65.6218225541229,21.9554795979508,2015,52,0.305717775974026,-11.0283571428571,"Luleå",1.50197898098545
"9169",9169,9169,65.6218225541229,21.9554795979508,2015,53,0.295758522727273,-14.175,"Luleå",1.43761390358952
"1",1,1,55.4935968873241,12.9403251232,2015,1,0.910077027027027,-4.97958571428571,"Malmö",1.00912735316566
"2",2,2,55.4935968873241,12.9403251232,2015,2,0.906957335907336,-1.53225714285714,"Malmö",1.03682271485194
"3",3,3,55.4935968873241,12.9403251232,2015,3,0.934536293436293,4.3718,"Malmö",1.0011331903838
"4",4,4,55.4935968873241,12.9403251232,2015,4,0.963734749034749,1.16221428571429,"Malmö",0.938878477564415
"5",5,5,55.4935968873241,12.9403251232,2015,5,0.941914092664093,2.27874285714286,"Malmö",0.871603339675731
"6",6,6,55.4935968873241,12.9403251232,2015,6,0.928011969111969,0.658471428571428,"Malmö",0.81916229114962
"7",7,7,55.4935968873241,12.9403251232,2015,7,0.899116602316602,1.23708571428571,"Malmö",0.789340078030504
"8",8,8,55.4935968873241,12.9403251232,2015,8,0.866966409266409,-0.0916285714285716,"Malmö",0.783654255580871
"9",9,9,55.4935968873241,12.9403251232,2015,9,0.839009652509653,2.5334,"Malmö",0.781323617709511
"10",10,10,55.4935968873241,12.9403251232,2015,10,0.807535714285714,3.31488571428571,"Malmö",0.801901536855293
"11",11,11,55.4935968873241,12.9403251232,2015,11,0.775861003861004,7.50727142857143,"Malmö",0.81242718718048
"12",12,12,55.4935968873241,12.9403251232,2015,12,0.826116023166023,5.81678571428571,"Malmö",0.78048901062128
"13",13,13,55.4935968873241,12.9403251232,2015,13,0.843044787644788,5.44554285714286,"Malmö",0.760738681655253
"14",14,14,55.4935968873241,12.9403251232,2015,14,0.810236486486486,9.03555714285714,"Malmö",0.818166257282037
"15",15,15,55.4935968873241,12.9403251232,2015,15,0.733655984555985,9.51197142857143,"Malmö",0.986988022470601
"16",16,16,55.4935968873241,12.9403251232,2015,16,0.674550386100386,6.21232857142857,"Malmö",1.2333000950698
"17",17,17,55.4935968873241,12.9403251232,2015,17,0.655962741312741,10.1119,"Malmö",1.48075478281244
"18",18,18,55.4935968873241,12.9403251232,2015,18,0.615613127413127,11.4304,"Malmö",1.70762734499586
"19",19,19,55.4935968873241,12.9403251232,2015,19,0.530380115830116,12.1809142857143,"Malmö",1.82736381590484
"20",20,20,55.4935968873241,12.9403251232,2015,20,0.453794594594595,10.8427571428571,"Malmö",1.91354028837596
"21",21,21,55.4935968873241,12.9403251232,2015,21,0.438666023166023,12.6211142857143,"Malmö",2.1427163179158
"22",22,22,55.4935968873241,12.9403251232,2015,22,0.359480694980695,11.5528428571429,"Malmö",2.25544993956989
"23",23,23,55.4935968873241,12.9403251232,2015,23,0.339708108108108,13.6207285714286,"Malmö",2.44543943211922
"24",24,24,55.4935968873241,12.9403251232,2015,24,0.391503667953668,18.0945857142857,"Malmö",2.65727479563707
"25",25,25,55.4935968873241,12.9403251232,2015,25,0.511721814671815,16.7453285714286,"Malmö",2.83826604550598
"26",26,26,55.4935968873241,12.9403251232,2015,26,0.474134749034749,18.1042142857143,"Malmö",2.89410545480978
"27",27,27,55.4935968873241,12.9403251232,2015,27,0.462922586872587,18.5225714285714,"Malmö",2.93031273127089
"28",28,28,55.4935968873241,12.9403251232,2015,28,0.497659073359073,15.6756428571429,"Malmö",3.00530291678467
"29",29,29,55.4935968873241,12.9403251232,2015,29,0.475885521235521,19.1208857142857,"Malmö",3.19329546100012
"30",30,30,55.4935968873241,12.9403251232,2015,30,0.412969305019305,19.059,"Malmö",3.24766823042154
"31",31,31,55.4935968873241,12.9403251232,2015,31,0.389953281853282,20.1702571428571,"Malmö",3.3155877890043
"32",32,32,55.4935968873241,12.9403251232,2015,32,0.355145945945946,18.6813285714286,"Malmö",3.3553702920332
"33",33,33,55.4935968873241,12.9403251232,2015,33,0.367220656370656,18.3065714285714,"Malmö",3.4011939045914
"34",34,34,55.4935968873241,12.9403251232,2015,34,0.310852895752896,18.2857285714286,"Malmö",3.42059519901669
"35",35,35,55.4935968873241,12.9403251232,2015,35,0.259287644787645,16.3215571428571,"Malmö",3.48588536014094
"36",36,36,55.4935968873241,12.9403251232,2015,36,0.228380888030888,15.5314857142857,"Malmö",3.39533981796093
"37",37,37,55.4935968873241,12.9403251232,2015,37,0.205334749034749,13.9426714285714,"Malmö",3.33241026413466
"38",38,38,55.4935968873241,12.9403251232,2015,38,0.171304826254826,14.3357714285714,"Malmö",3.30537759142475
"39",39,39,55.4935968873241,12.9403251232,2015,39,0.151038416988417,16.0065,"Malmö",3.25073864928551
"40",40,40,55.4935968873241,12.9403251232,2015,40,0.158887258687259,16.6153142857143,"Malmö",3.20175173023415
"41",41,41,55.4935968873241,12.9403251232,2015,41,0.263883204633205,12.2631142857143,"Malmö",3.14129980334535
"42",42,42,55.4935968873241,12.9403251232,2015,42,0.345542084942085,8.46158571428571,"Malmö",3.03303097032202
"43",43,43,55.4935968873241,12.9403251232,2015,43,0.575314671814672,11.9078285714286,"Malmö",2.83915951049321
"44",44,44,55.4935968873241,12.9403251232,2015,44,0.685950579150579,11.0763714285714,"Malmö",2.66793553438821
"45",45,45,55.4935968873241,12.9403251232,2015,45,0.769059652509653,7.82895714285714,"Malmö",2.50066321000107
"46",46,46,55.4935968873241,12.9403251232,2015,46,0.769313127413127,3.91897142857143,"Malmö",2.32140341897498
"47",47,47,55.4935968873241,12.9403251232,2015,47,0.76268166023166,1.90811428571429,"Malmö",2.15870498721336
"48",48,48,55.4935968873241,12.9403251232,2015,48,0.793973359073359,2.31848571428571,"Malmö",2.00729466597293
"49",49,49,55.4935968873241,12.9403251232,2015,49,0.877924324324324,-3.16555714285714,"Malmö",1.87710266587072
"50",50,50,55.4935968873241,12.9403251232,2015,50,0.877924324324324,-3.2407,"Malmö",1.75045982355089
"51",51,51,55.4935968873241,12.9403251232,2015,51,0.885273166023166,0.366371428571428,"Malmö",1.62160925563806
"52",52,52,55.4935968873241,12.9403251232,2015,52,0.895776447876448,3.18437142857143,"Malmö",1.50197898098545
"53",53,53,55.4935968873241,12.9403251232,2015,53,0.9346,-3.7104,"Malmö",1.43761390358952
"4612",4612,4612,62.6302820672555,18.0285446075415,2016,1,0.821895446428571,-7.8984,"Härnösand",1.00912735316566
"4613",4613,4613,62.6302820672555,18.0285446075415,2016,2,0.824488035714286,-5.09004285714286,"Härnösand",1.03682271485194
"4614",4614,4614,62.6302820672555,18.0285446075415,2016,3,0.824628125,-2.54705714285714,"Härnösand",1.0011331903838
"4615",4615,4615,62.6302820672555,18.0285446075415,2016,4,0.830245446428571,-4.40454285714286,"Härnösand",0.938878477564415
"4616",4616,4616,62.6302820672555,18.0285446075415,2016,5,0.915102678571429,-1.34645714285714,"Härnösand",0.871603339675731
"4617",4617,4617,62.6302820672555,18.0285446075415,2016,6,0.917281875,-5.65867142857143,"Härnösand",0.81916229114962
"4618",4618,4618,62.6302820672555,18.0285446075415,2016,7,0.917264107142857,-4.00182857142857,"Härnösand",0.789340078030504
"4619",4619,4619,62.6302820672555,18.0285446075415,2016,8,0.900027589285714,-4.30952857142857,"Härnösand",0.783654255580871
"4620",4620,4620,62.6302820672555,18.0285446075415,2016,9,0.907149479166667,-5.4735,"Härnösand",0.781323617709511
"4621",4621,4621,62.6302820672555,18.0285446075415,2016,10,0.891594821428571,-1.33428571428571,"Härnösand",0.801901536855293
"4622",4622,4622,62.6302820672555,18.0285446075415,2016,11,0.86440875,-3.88068571428571,"Härnösand",0.81242718718048
"4623",4623,4623,62.6302820672555,18.0285446075415,2016,12,0.898036517857143,-0.9269,"Härnösand",0.78048901062128
"4624",4624,4624,62.6302820672555,18.0285446075415,2016,13,0.951167232142857,2.2985,"Härnösand",0.760738681655253
"4625",4625,4625,62.6302820672555,18.0285446075415,2016,14,0.953345,-2.2922,"Härnösand",0.818166257282037
"4626",4626,4626,62.6302820672555,18.0285446075415,2016,15,0.904982053571429,1.97248571428571,"Härnösand",0.986988022470601
"4627",4627,4627,62.6302820672555,18.0285446075415,2016,16,0.951456428571429,2.3709,"Härnösand",1.2333000950698
"4628",4628,4628,62.6302820672555,18.0285446075415,2016,17,0.927749196428571,4.46635714285714,"Härnösand",1.48075478281244
"4629",4629,4629,62.6302820672555,18.0285446075415,2016,18,0.79591625,4.24608571428571,"Härnösand",1.70762734499586
"4630",4630,4630,62.6302820672555,18.0285446075415,2016,19,0.748889553571429,6.24985714285714,"Härnösand",1.82736381590484
"4631",4631,4631,62.6302820672555,18.0285446075415,2016,20,0.714323214285714,6.57345714285714,"Härnösand",1.91354028837596
"4632",4632,4632,62.6302820672555,18.0285446075415,2016,21,0.65840625,13.1479571428571,"Härnösand",2.1427163179158
"4633",4633,4633,62.6302820672555,18.0285446075415,2016,22,0.650964017857143,14.1186428571429,"Härnösand",2.25544993956989
"4634",4634,4634,62.6302820672555,18.0285446075415,2016,23,0.61159875,13.6524714285714,"Härnösand",2.44543943211922
"4635",4635,4635,62.6302820672555,18.0285446075415,2016,24,0.522919642857143,12.6714142857143,"Härnösand",2.65727479563707
"4636",4636,4636,62.6302820672555,18.0285446075415,2016,25,0.552896071428571,13.9856714285714,"Härnösand",2.83826604550598
"4637",4637,4637,62.6302820672555,18.0285446075415,2016,26,0.458390535714286,18.4651571428571,"Härnösand",2.89410545480978
"4638",4638,4638,62.6302820672555,18.0285446075415,2016,27,0.355391607142857,18.0985857142857,"Härnösand",2.93031273127089
"4639",4639,4639,62.6302820672555,18.0285446075415,2016,28,0.366886517857143,18.7674857142857,"Härnösand",3.00530291678467
"4640",4640,4640,62.6302820672555,18.0285446075415,2016,29,0.514690714285714,17.4631428571429,"Härnösand",3.19329546100012
"4641",4641,4641,62.6302820672555,18.0285446075415,2016,30,0.575033392857143,12.7138714285714,"Härnösand",3.24766823042154
"4642",4642,4642,62.6302820672555,18.0285446075415,2016,31,0.622473303571429,15.6497142857143,"Härnösand",3.3155877890043
"4643",4643,4643,62.6302820672555,18.0285446075415,2016,32,0.602669464285714,16.5195428571429,"Härnösand",3.3553702920332
"4644",4644,4644,62.6302820672555,18.0285446075415,2016,33,0.544481964285714,15.2881142857143,"Härnösand",3.4011939045914
"4645",4645,4645,62.6302820672555,18.0285446075415,2016,34,0.450734285714286,14.0015428571429,"Härnösand",3.42059519901669
"4646",4646,4646,62.6302820672555,18.0285446075415,2016,35,0.418898214285714,11.3764571428571,"Härnösand",3.48588536014094
"4647",4647,4647,62.6302820672555,18.0285446075415,2016,36,0.730260982142857,9.80075714285714,"Härnösand",3.39533981796093
"4648",4648,4648,62.6302820672555,18.0285446075415,2016,37,0.766753839285714,11.1393428571429,"Härnösand",3.33241026413466
"4649",4649,4649,62.6302820672555,18.0285446075415,2016,38,0.784725267857143,13.8165,"Härnösand",3.30537759142475
"4650",4650,4650,62.6302820672555,18.0285446075415,2016,39,0.824092857142857,9.91364285714286,"Härnösand",3.25073864928551
"4651",4651,4651,62.6302820672555,18.0285446075415,2016,40,0.797795714285714,10.8490285714286,"Härnösand",3.20175173023415
"4652",4652,4652,62.6302820672555,18.0285446075415,2016,41,0.787167321428571,9.0206,"Härnösand",3.14129980334535
"4653",4653,4653,62.6302820672555,18.0285446075415,2016,42,0.752796964285714,10.5367285714286,"Härnösand",3.03303097032202
"4654",4654,4654,62.6302820672555,18.0285446075415,2016,43,0.762082857142857,8.19361428571429,"Härnösand",2.83915951049321
"4655",4655,4655,62.6302820672555,18.0285446075415,2016,44,0.846233660714286,5.22378571428571,"Härnösand",2.66793553438821
"4656",4656,4656,62.6302820672555,18.0285446075415,2016,45,0.895759017857143,1.54507142857143,"Härnösand",2.50066321000107
"4657",4657,4657,62.6302820672555,18.0285446075415,2016,46,0.864961607142857,1.71331428571429,"Härnösand",2.32140341897498
"4658",4658,4658,62.6302820672555,18.0285446075415,2016,47,0.833350178571429,3.1096,"Härnösand",2.15870498721336
"4659",4659,4659,62.6302820672555,18.0285446075415,2016,48,0.797140803571429,0.3034,"Härnösand",2.00729466597293
"4660",4660,4660,62.6302820672555,18.0285446075415,2016,49,0.822720267857143,3.31502857142857,"Härnösand",1.87710266587072
"4661",4661,4661,62.6302820672555,18.0285446075415,2016,50,0.896636696428571,2.44035714285714,"Härnösand",1.75045982355089
"4662",4662,4662,62.6302820672555,18.0285446075415,2016,51,0.924767232142857,1.90061428571429,"Härnösand",1.62160925563806
"4663",4663,4663,62.6302820672555,18.0285446075415,2016,52,0.915980803571429,-2.15644285714286,"Härnösand",1.50197898098545
"4664",4664,4664,62.6302820672555,18.0285446075415,2016,53,0.876215528549383,-0.23025,"Härnösand",1.43761390358952
"9170",9170,9170,65.6218225541229,21.9554795979508,2016,1,0.281903165584416,-12.5414571428571,"Luleå",1.00912735316566
"9171",9171,9171,65.6218225541229,21.9554795979508,2016,2,0.262015422077922,-11.7837857142857,"Luleå",1.03682271485194
"9172",9172,9172,65.6218225541229,21.9554795979508,2016,3,0.242473863636364,-7.19447142857143,"Luleå",1.0011331903838
"9173",9173,9173,65.6218225541229,21.9554795979508,2016,4,0.232886201298701,-8.7098,"Luleå",0.938878477564415
"9174",9174,9174,65.6218225541229,21.9554795979508,2016,5,0.225489772727273,-2.3868,"Luleå",0.871603339675731
"9175",9175,9175,65.6218225541229,21.9554795979508,2016,6,0.222331818181818,-9.53668571428572,"Luleå",0.81916229114962
"9176",9176,9176,65.6218225541229,21.9554795979508,2016,7,0.218071022727273,-7.39055714285714,"Luleå",0.789340078030504
"9177",9177,9177,65.6218225541229,21.9554795979508,2016,8,0.212109253246753,-15.0927285714286,"Luleå",0.783654255580871
"9178",9178,9178,65.6218225541229,21.9554795979508,2016,9,0.199185890151515,-11.6692833333333,"Luleå",0.781323617709511
"9179",9179,9179,65.6218225541229,21.9554795979508,2016,10,0.182367532467532,-3.26821428571429,"Luleå",0.801901536855293
"9180",9180,9180,65.6218225541229,21.9554795979508,2016,11,0.176159090909091,-4.83397142857143,"Luleå",0.81242718718048
"9181",9181,9181,65.6218225541229,21.9554795979508,2016,12,0.179860227272727,-1.95065714285714,"Luleå",0.78048901062128
"9182",9182,9182,65.6218225541229,21.9554795979508,2016,13,0.189517775974026,-0.480371428571428,"Luleå",0.760738681655253
"9183",9183,9183,65.6218225541229,21.9554795979508,2016,14,0.179180438311688,-5.9382,"Luleå",0.818166257282037
"9184",9184,9184,65.6218225541229,21.9554795979508,2016,15,0.181374107142857,-0.469757142857143,"Luleå",0.986988022470601
"9185",9185,9185,65.6218225541229,21.9554795979508,2016,16,0.181891071428571,-1.68497142857143,"Luleå",1.2333000950698
"9186",9186,9186,65.6218225541229,21.9554795979508,2016,17,0.182654220779221,-1.07734285714286,"Luleå",1.48075478281244
"9187",9187,9187,65.6218225541229,21.9554795979508,2016,18,0.181945048701299,0.656642857142857,"Luleå",1.70762734499586
"9188",9188,9188,65.6218225541229,21.9554795979508,2016,19,0.17979375,3.55124285714286,"Luleå",1.82736381590484
